genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12,max_segment_timbre1,max_segment_timbre2,max_segment_timbre3,max_segment_timbre4,max_segment_timbre5,max_segment_timbre6,max_segment_timbre7,max_segment_timbre8,max_segment_timbre9,max_segment_timbre10,max_segment_timbre11,max_segment_timbre12
3,TRBGEZA128F4286D23,Behemoth,Hello Space Boy,-4.159,156.758,4,5,1,209.05751,50.7301644245,33.7238445441,45.366671151,2.4295112108,-29.5467922272,-16.8237578475,-6.9085306428,-12.5430702541,-6.1798684604,-5.6056337818,3.8408445441,3.2437533632,31.3824312615,999.143274708,590.53326431,883.262367915,787.564246132,383.164179983,287.052889807,348.245507877,354.885163824,250.837393129,130.328000702,207.842367719,56.757,37.665,68.312,10.296,-20.65,-26.578,-15.805,-7.439,-10.013,-3.315,6.743,-5.996
3,TRANEMQ128F42A10A8,Behemoth,No Sympathy For Fools,-5.117,118.817,5,1,1,229.40689,50.5076475524,64.457386014,-10.1325832168,-15.746027972,-21.4729286713,-23.0148769231,1.3976223776,-5.4158559441,15.8440909091,12.4385986014,-1.6913902098,-3.6722923077,13.3908661527,868.459891311,597.818776414,1112.99007539,429.910209082,487.767672648,138.99482586,244.44663854,225.77264472,205.211942982,200.785368506,86.7756545929,54.593,37.129,18.085,0.874,-0.479,-38.309,-2.931,-6.963,-2.73,5.764,1.125,-5.636
3,TRBBTUD128F42A10A3,Behemoth,Here And Beyond,-4.46,114.929,3,6,0,206.44526,51.5769267516,45.9029267516,9.9288821656,-11.8194124204,-20.485294586,-24.4650636943,-3.7275605096,-7.4817627389,11.1844299363,11.3909474522,-2.8346894905,-1.5814681529,11.6779274469,1008.06068794,608.467329378,865.684812064,607.457840058,573.812012228,199.553536609,276.86011106,387.475349041,212.782870486,164.52557515,124.862011402,55.159,20.558,39.849,-7.582,26.907,-7.099,-3.023,30.534,18.175,-8.747,-4.809,6.515
3,TRAIUSY12903CF0C92,Eluveitie,(Do)Minion,-4.367,110.018,4,11,0,307.69587,51.4308962739,24.8137301108,13.6625397784,-9.7137804632,-11.5198630413,-25.4967643505,1.2184410876,-3.8901963746,16.4161399799,6.8411067472,0.5044964753,6.3626022155,11.9779421735,457.544292807,875.846281926,395.10067678,326.14237175,405.837758301,251.737054905,150.487530228,182.454517478,129.597578752,102.188188314,199.554214628,56.026,39.653,30.173,5.97,2.733,-29.138,2.473,4.857,2.071,1.231,10.278,-3.272
3,TRAIVFK128F932C825,Eluveitie,A Girls Oath,-14.481,111.127,3,0,0,78.18404,42.0132510823,-6.9175497836,109.162090909,21.389969697,33.272961039,-26.9097748918,15.3981428571,3.661965368,0.97195671,3.0006450217,-1.3626709957,-11.389,14.2177068634,909.539204793,598.642974507,800.180871995,401.377968072,266.621155239,340.855191343,344.033833973,210.320857851,210.379291857,71.6800412684,195.46590381,45.519,29.171,62.198,16.889,51.332,-15.469,18.561,-30.222,-9.397,-40.385,20.076,-6.467
3,TRBHQDN128F4276D66,Eluveitie,Primordial Breath,-2.731,94.996,4,11,0,259.02975,53.9625457571,45.9505391015,26.0128985025,-11.0259617304,-8.9049816972,-31.3713760399,4.0987204659,6.3596439268,-1.2448269551,4.1451730449,1.2746738769,10.786797005,11.745185579,451.873888408,737.884383702,460.402108433,350.111734387,196.206402614,302.610742597,178.419083624,145.401970309,119.631085211,80.8959008254,119.505375396,55.949,32.023,29.552,1.948,19.171,-23.746,21.89,-0.182,16.217,16.947,7.244,20.827
3,TRAPDQG128F93018C0,Becoming The Archetype,End Of The Age,-4.757,85.061,4,2,0,389.95546,49.4014139379,31.2539034425,11.0930050378,-5.4630797649,-18.4892997481,-21.2936188077,2.7254408061,-6.3936288833,14.0076372796,6.171868178,-1.6057926113,-7.4088958858,26.3440846137,2287.62709,948.642981728,495.594546315,884.35973421,534.238971603,349.731923256,212.825837934,263.581743481,189.646771883,214.286387159,166.139625146,55.902,73.834,43.251,3.574,-30.775,-47.367,-1.316,4.823,11.512,5.278,-1.377,-26.627
3,TRAWOUA128F14AE2E7,Becoming The Archetype,Ex Nihilo,-3.217,198.464,4,8,1,308.74077,51.7602413127,79.4229835907,12.2577972973,0.9074893822,-34.4587249035,-31.4276341699,4.8625183398,-1.9694720077,22.0939391892,17.7772519305,1.130742278,-1.3601833977,9.0047785093,1014.50360233,871.040418248,447.731299406,718.248314981,547.897245991,428.61250042,326.134115317,229.409341735,207.453030576,171.280271404,166.115344657,51.83,102.756,-43.53,26.015,-21.48,13.476,-0.089,45.869,18.299,18.598,48.224,2.36
3,TRAPCHT128F4239830,Trivium,The Deceived,-3.134,105.54,4,6,0,360.75057,53.9363576494,80.9349503546,19.8412867275,-11.6153687943,-39.4942998987,-23.5806950355,-8.5561975684,-1.571331307,12.2016879433,9.0688693009,-1.7116474164,2.272887538,1.9321273219,351.993592394,723.661286987,426.556362326,351.75198928,306.883873724,297.901341482,188.955008538,228.089323212,121.038784067,114.757785574,126.696529541,55.286,95.944,20.181,-10.264,-19.419,-1.719,-8.629,-7.086,-23.123,29.024,-15.024,-3.653
3,TRACMCG128F92CE225,Trivium,Upon The Shores [Explicit],-3.973,100.604,4,4,0,321.17506,51.5954037964,70.7200724763,-12.7589887834,-14.9571415013,-18.875267472,-24.0807868852,-14.0083675582,1.108608283,21.9218688525,13.8349465056,-2.3134969802,2.4952571182,9.7209082804,479.605387789,600.147457461,359.394701376,434.02275094,420.231941141,255.0199623,230.770332109,207.517159964,130.583238863,136.588575732,152.908694433,53.962,45.398,-0.182,5.7,0.432,-12.124,10.721,14.453,29.155,3.503,-1.056,10.134
3,TRAHFYH128F92CE223,Trivium,Shogun [with fade_ for special edition],-4.002,140.112,4,11,0,678.76526,49.7034553766,43.0804118415,16.6901057902,-2.5880796691,-33.9284510231,-25.1083709186,-0.8706552024,-6.6493861559,5.5803839791,7.0332220287,3.3351876361,-0.8628067044,36.0662822985,1738.89431063,841.062883792,390.727442382,844.629966842,476.337643337,305.674228909,349.764736757,294.968936828,215.969411702,135.336814151,141.263656752,56.566,58.851,47.939,14.806,-30.132,-52.335,3.953,10.08,-11.349,-5.274,-13.663,1.286
3,TRATBYD128F92CE21A,Trivium,Into The Mouth Of Hell We March [Explicit],-3.18,141.813,4,4,0,352.02567,52.2701576728,56.6291602024,19.3038355818,-5.2038684654,-30.6887150084,-29.4193718381,3.8756399663,-3.5970075885,10.5306273187,9.3550269815,0.8484030354,-2.9942487352,15.5153981463,484.746876332,507.489057542,242.777896436,441.74809147,332.112154227,346.582194401,174.158382623,215.632556241,121.264531382,110.981364522,155.456492111,55.866,52.774,39.865,10.643,-12.68,-35.015,2.851,-2.509,11.478,3.509,6.978,12.682
3,TRAJFYK128F42579B0,Scar Symmetry,The Three-Dimensional Shadow,-3.492,110.107,4,1,1,237.84444,52.134345481,42.7532594752,13.8351880466,-7.7271253644,-24.0709533528,-27.8984358601,2.4875408163,-4.6637172012,13.7114300292,10.3158906706,2.0219037901,4.8606413994,27.4195230483,418.073741396,543.75724045,561.323602693,485.284419622,458.962635532,224.326054794,143.611842486,242.768222397,154.456837159,170.978783329,211.59247251,54.882,44.047,21.602,16.731,-17.573,-48.343,2.808,-11.259,-10.455,2.058,2.684,21.453
3,TRABKJU128F422A7FE,Scar Symmetry,The Illusionist,-3.536,150.086,4,6,0,271.5424,52.8783646341,33.2428609756,34.8538829268,-1.7916707317,-21.2288560976,-28.8867829268,6.564245122,-4.4591146342,5.5755170732,9.71375,1.7839439024,3.6521268293,13.4429400927,563.382355364,277.509727233,417.907564716,404.521096282,261.006331953,202.679865185,179.563869997,184.92121503,129.344539163,101.503701682,183.05150376,53.185,12.76,1.923,23.529,0.015,-31.776,12.507,11.756,19.972,-0.977,17.696,12.849
3,TRAJFCB128F427FE87,Scar Symmetry,Deviate From The Form,-4.136,120.022,4,3,0,326.60853,51.4240725524,40.3017132867,30.1951293706,-3.1481127622,-24.4690533217,-26.7246346154,7.2695332168,-0.7643243007,6.9193706294,12.5113041958,2.8427185315,3.1482229021,27.469662903,355.032656082,383.261128009,227.320576583,350.490161105,318.980366704,174.781883188,144.363109702,232.423818034,119.020060392,123.423597122,181.429670019,54.5,46.306,14.12,8.68,-2.436,-20.639,10.96,15.782,-3.44,26.857,24.405,16.392
3,TRAYLRS128F427FE81,Scar Symmetry,Abstracted,-3.869,97.687,4,3,0,204.95628,52.234637574,48.0684230769,37.0782115385,0.0874689349,-27.1767085799,-25.2866863905,14.3534171598,-0.4985872781,12.4450414201,12.4703757396,-1.2389023669,2.3309571006,8.0000200151,717.488223324,484.419753806,439.97812206,322.614876766,349.406180561,398.593944569,190.12403429,165.992303226,138.469094353,127.053935263,183.612827627,54.185,22.046,34.952,6.49,-14.496,-6.207,8.817,-6.02,22.261,19.27,13.055,7.261
3,TRAHVZW128F146477A,Between The Buried And Me,Use Of A Weapon (Album Version),-5.765,179.406,4,1,1,291.39546,50.027591051,36.4547492196,13.2332872008,-2.6397075963,-41.4170301769,-28.4841758585,17.444219563,3.059760666,10.7195140479,9.0029417274,0.5482154006,4.221483871,5.2980517797,637.739216198,675.871596096,1001.58652018,398.531723678,494.476028565,309.925271337,270.234384378,208.617019709,193.054912198,174.708810271,129.441271623,52.303,61.911,-21.448,34.964,-31.112,-45.583,-20.086,-19.571,17.523,-8.337,-6.388,8.097
3,TRASZML128F42358CD,Between The Buried And Me,Prequel To The Sequel (Album Version),-5.954,132.949,3,1,1,516.62322,50.3119010309,44.7090962199,-0.2762920962,-16.7260226804,-27.4397388316,-23.2652618557,-14.4686268041,-8.8611766323,19.431862543,8.2894749141,1.32704811,5.7659793814,10.5501636713,603.657195397,857.328594372,528.207068612,567.51236442,472.193287327,266.057296661,250.181020497,198.930375276,203.641200696,150.243792251,207.995325751,53.108,51.011,34.182,-45.972,1.465,8.916,5.79,-15.337,18.578,-15.052,6.284,16.705
3,TRAFJUT128F42358BC,Between The Buried And Me,Foam Born (A) The Backtrack (Album Version),-8.06,120.663,4,10,0,133.82485,43.5092115385,-28.3604807692,6.2143125,-10.9219326923,0.6205192308,-15.8160384615,-17.0185384615,-1.9487980769,8.7391730769,3.4372259615,2.3838846154,5.5411634615,120.68284483,9113.65706493,1404.75647885,1464.31311076,1436.49936025,710.377606374,349.797702047,529.342462142,800.904960557,301.524520146,219.761808391,309.933731906,54.149,24.83,33.452,-11.936,3.958,-34.328,8.71,-13.791,16.122,13.928,-0.475,-3.076
3,TRAFWGD128F422F352,Between The Buried And Me,Geek USA (Album Version),-5.094,126.773,4,6,1,325.11955,50.550796628,34.5815437302,-3.9713203372,-12.9261412013,-17.9670442571,-26.9847091675,-17.6256965227,-7.5502118019,6.6245785037,-1.7039978925,7.0293234984,14.3997650158,17.6930555972,1003.41668961,1012.62907557,367.758707329,341.101085469,236.258992244,197.281909503,201.821372494,162.272491413,138.876057195,118.152168269,160.041357362,53.318,62.806,16.724,-14.309,-20.555,-3.149,-34.866,-3.685,-9.011,-2.715,-10.597,14.683
3,TRATUQR128F422F34D,Between The Buried And Me,Kickstart My Heart (Album Version),-5.493,89.485,4,4,0,295.28771,49.9485390219,20.824780437,10.960094693,-9.7566399584,-12.3613902185,-21.1390280957,-3.6858959417,-3.6824786681,17.1147284079,3.7888137357,1.2608283039,11.3931997919,18.5626306481,893.709923899,751.114098011,626.342037421,341.415007716,437.956492269,371.779628759,217.117345831,197.61468163,133.407061679,147.16840978,276.886185548,54.006,33.147,24.323,17.674,-3.424,-25.806,-0.23,28.161,-1.277,-6.634,7.38,32.87
4,TRAHHSV128F42374E3,John Stevens,I Only Have Eyes For You (Album Version),-12.785,244.366,4,10,1,245.44608,40.1073661765,-4.3883191177,-26.8570705882,-20.5595647059,3.9488073529,-14.6479794118,-10.7056602941,-8.7910514706,7.6205176471,1.4589264706,-2.7522426471,3.4995308824,27.603569388,5436.50836449,1751.87538607,1419.33045001,929.904110556,667.196887023,713.451886045,679.834466522,412.356142656,330.343611265,257.591595978,443.473980308,50.591,211.714,-38.35,6.429,-12.354,36.426,-53.095,-18.086,21.467,-48.808,6.941,-23.073
4,TRAADHS12903CE70A9,Jacob Young,In A Subtle Way,-19.478,89.667,4,1,1,456.30649,30.1179609073,-71.9601399614,-54.8681216216,4.2821491313,9.0370555019,-7.9963667954,-12.1558141892,-13.9385390927,6.7015854247,3.0418474904,0.5438093629,6.1315082046,41.8856659159,4180.74336653,3614.3355424,2176.93744265,935.355448811,1157.18990283,894.087955534,680.825993571,378.651969511,401.681741519,376.82239486,298.910124375,38.591,-52.669,-45.593,-56.611,33.03,111.085,-2.895,14.76,7.432,13.62,-56.38,1.237
4,TRAHZOF12903CF3F75,Jacob Young,Print,-21.498,77.635,5,5,1,335.93424,32.6305054625,-51.744791697,-37.5951296431,-11.2423962127,-0.0344632192,-18.0321689731,-12.7250735615,4.0660997815,7.5032221413,10.2582447196,1.3948128187,2.7846802622,9.6739839645,2097.15770276,1097.21520698,742.994812274,538.694344259,598.317660123,606.812528648,446.955767902,320.445625074,338.23905136,152.213047527,345.823945859,42.314,-56.783,-38.663,25.182,-1.246,41.66,-10.485,6.742,15.285,15.332,15.746,8.562
4,TRAGKQO128F92F0E10,James Carter,Strange Fruit,-6.115,81.492,4,5,0,258.42893,43.2996857708,-33.3023280632,32.7076067194,-8.6349505929,-9.1627134387,-17.3263003953,0.8535612648,-0.1613596838,1.9419347826,-2.2699881423,-2.4795494071,1.2463675889,93.9305334961,4297.71780386,1785.79020807,1257.34623012,1444.65700622,494.890739767,515.315194891,432.252889175,300.994486931,213.953006557,208.073855809,260.177123047,56.811,32.401,49.518,5.903,-24.001,-30.576,26.703,3.415,-2.418,23.268,6.068,18.706
4,TRALTDA128F427D0A3,James Carter,Dodo's Bounce,-18.826,140.666,4,8,0,366.0273,31.6211002865,10.4891411175,-27.5704147564,7.2756518625,7.1764326648,9.053780086,21.2416475645,2.1354255014,17.7254319484,1.0065494269,-8.8785379656,17.7342614613,38.4944938581,9020.02742406,4100.79423562,3314.60271402,1084.11771744,1702.37307684,2142.33169097,890.383940759,1456.81310142,561.377456548,562.279986876,833.607204176,44.097,146.453,33.128,18.644,10.697,79.455,83.079,5.333,3.169,-37.478,9.913,56.973
4,TRARPZT128F932AD66,Natalie Cole,The Gift,-15.222,115.45,4,4,1,194.53342,35.953610687,32.5244961832,29.1134122137,2.4815057252,18.0941908397,-13.2283301527,-4.1141965649,-3.5151889313,-3.0438664122,-1.8863416031,0.4244942748,8.9591316794,69.7981276271,2462.39522619,2148.58418489,1575.02924664,1415.19848167,620.77154121,1755.63839569,424.451776871,283.257628013,293.439268607,264.449171311,341.610816927,46.17,62.187,56.551,42.181,3.754,-28.11,41.155,-3.371,-6.979,-2.032,28.415,12.998
4,TRAXOWL128F9343C95,Natalie Cole,Busted,-7.092,167.697,3,5,1,236.19873,44.5968392857,2.8853526786,23.8050550595,3.3713541667,-13.8954553571,11.331016369,3.7036755952,-1.9902366071,9.7767440476,-2.7043110119,-6.8055907738,-4.7460476191,52.6403703075,3047.42121503,3285.54645436,2673.80794244,878.488605343,1630.0449626,799.30349202,835.095550267,418.117038616,419.616129426,674.83558656,413.351625831,53.836,60.71,89.674,47.563,-20.881,-15.427,-18.753,11.912,11.895,-5.703,8.774,-2.649
4,TRAAMFG128F92FDEA2,Natalie Cole,Take A Look  (LP Version),-13.251,88.489,1,8,1,185.7824,38.0708054393,-5.750667364,63.526539749,0.5581820084,-1.5665020921,-5.3135690377,-5.7600523013,1.2134267782,17.2757656904,2.907832636,-4.8466569038,2.6883514644,51.9005726923,3107.7915401,4026.82814102,2015.73054607,1189.51421866,650.056780931,1249.78447577,447.245241257,478.425164941,270.192602064,316.780604543,616.027961571,49.474,76.767,120.945,27.132,-26.996,-9.574,11.304,29.489,43.434,16.034,1.973,20.297
4,TRAXPGM128F428BBA6,Natalie Cole,Don't Get Around Much Anymore,-15.084,118.222,4,8,1,154.61832,36.4003363636,28.9277295455,33.7387772727,-3.1221409091,4.1911204546,11.7923022727,-5.7802522727,3.3748363636,7.2587045455,2.8572681818,-10.1830227273,3.1252068182,27.9938301278,2292.89777176,4509.1912804,2187.43097013,816.613825856,1209.572619,928.226216198,497.982351887,422.500357126,320.467070046,428.894377072,398.42865715,44.088,49.126,42.234,3.033,0.039,70.517,1.029,-4.864,15.949,4.081,-8.042,26.227
4,TRAAJNM12903CF4750,James Hunter,Cowboy Ways,-7.04,114.971,4,2,1,188.73424,46.0651372855,0.1973697348,11.8424633385,-5.9419235569,-17.7991123245,8.6019126365,-1.561950078,-13.5201591264,-0.4580312012,-10.0861341654,-6.1271731669,-7.1513042122,16.2112837097,1314.55513133,1802.68928781,1223.18876141,733.44740634,829.718688819,571.441580512,585.761112596,574.624809363,502.131964693,278.638808624,218.771120336,50.316,14.613,44.752,-57.898,-7.303,36.881,-17.852,80.712,8.83,-26.073,-22.604,-17.872
4,TRBEUMG128F422305C,James Hunter,Class Act,-7.279,101.664,4,9,0,180.89751,45.2117087827,-24.3829922958,5.8999830509,0.9102218798,10.3328305085,14.040540832,-16.5719553159,-10.4972126348,8.0811355932,-4.0061109399,-4.6800785824,-14.9335115562,17.0136531432,2172.83971561,2509.44716371,2640.88382035,814.601963608,1024.53395137,580.896315562,691.614769477,358.547022413,488.064491094,414.804929059,284.007187288,50.118,60.734,31.432,-75.149,32.513,11.063,-19.363,48.021,2.223,13.197,-13.439,-12.804
4,TRAPUED128F92C5741,Grachan Moncur III,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),-11.535,152.213,1,6,1,474.06975,40.6276179302,-38.0743297232,16.9540192539,11.6627563177,4.8430902527,5.2973164862,4.6061949459,0.5623182912,0.3850956679,1.2440836342,-2.0880830325,1.3625728039,26.6534462277,2169.19203563,3915.78846571,1899.91608202,893.209559182,1349.21669466,907.270039781,550.308820602,580.236503345,360.224520516,455.403028994,771.025744647,44.924,-17.061,45.139,27.053,5.793,122.436,33.65,5.614,-3.019,-12.533,-23.405,-10.341
4,TRARJEK128F930B3AA,Stevie Ray Vaughan And Double Trouble,Couldn't Stand The Weather,-9.882,121.616,4,1,1,281.05098,43.1203559151,28.3317532861,-1.6271203236,2.8571051567,-24.925942366,-7.0010485339,-8.1548412538,-2.2821749242,7.5062052578,3.6138634985,1.9867644085,13.8500252781,24.54726848,998.555509599,1532.85976265,1418.13881346,599.778660305,789.058330443,314.72573323,266.580093437,273.808616568,239.5511001,231.669120708,233.857186585,46.626,143.425,-49.221,170.775,21.2,45.978,-61.439,45.305,20.191,5.865,41.434,-4.834
4,TRAELUY128F93147BA,Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,-13.277,111.834,4,9,1,235.65016,35.8656235885,32.9601154329,-41.140195734,19.1088544542,0.8996549561,-5.61108532,-0.1932057716,12.378336261,-14.1325884567,5.163033877,1.358250941,6.7746825596,31.5619211732,3474.45024159,3839.21504279,3333.94030134,784.532604003,1787.26562323,592.743855117,693.427858805,634.18108493,415.21102527,445.619091528,410.090440726,41.365,34.835,-42.725,109.334,10.836,102.034,-15.775,40.656,3.379,11.577,43.062,3.439
4,TRAADNA128F9331246,Stevie Ray Vaughan,Crossfire,-7.805,116.721,4,1,1,248.78975,46.1106804374,12.9725249089,33.5427958688,13.1340255164,1.8986245444,-12.6644823815,1.9212138518,0.5696695018,-0.2996865128,-0.6604434994,5.9852029162,3.4418517619,11.0167095321,835.716956206,1388.21041347,813.853904696,519.480450317,775.663680471,559.42751026,259.015181874,273.710544247,213.137120325,330.363413136,228.228130148,49.12,24.285,44.296,41.992,17.541,11.224,11.64,4.164,-10.092,-23.494,30.097,16.606
4,TRAQJGB128F426A9B6,Stevie Ray Vaughan And Double Trouble,The House Is Rockin',-10.351,170.217,4,4,1,168.30649,44.9872437956,24.0018364964,27.0777094891,-8.3159620438,-36.2114978102,-4.3679036496,-14.172519708,-0.426940146,14.4410642336,5.1066846715,-3.0799124088,1.3226043796,25.1597049347,711.114537582,1014.88728915,529.215679248,423.3791182,351.192190332,433.293422562,194.256604176,262.228685056,169.560088712,105.826138591,175.985989763,50.219,47.516,62.124,12.377,-28.019,20.063,14.179,-0.379,15.061,-4.947,3.632,9.285
4,TRACWBO128F92F322F,Stevie Ray Vaughan And Double Trouble,Empty Arms,-10.72,98.623,1,6,1,184.2673,43.3307568556,7.7596160878,3.3119323583,-9.2861151737,-4.1014808044,0.2818171846,3.2180329068,-2.2455630713,14.2495191956,2.4309341865,-6.8119360146,4.2355283364,13.5504219281,1143.31586933,1471.10916457,2228.15212436,658.003291189,1079.77604939,410.066508584,368.693022005,542.929933756,271.428526453,341.547271767,556.208264501,50.42,56.659,16.598,23.458,18.92,-7.355,0.989,-6.405,39.363,25.775,-15.986,29.484
4,TRAIJLI128F92FC94A,Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,-14.373,122.546,4,8,1,166.73914,38.9727145422,35.6456696589,-57.3562980251,-12.2197558348,-46.3351041293,-2.4072675045,-13.8856140036,-1.8430143627,0.8637324955,-2.3107019749,5.0791579892,18.2382657092,12.1338624445,1312.31072761,1845.45289878,1442.45577992,783.660345045,1152.39534259,327.655466348,420.854142793,283.139949345,307.629319286,302.322826345,267.916369617,46.684,-6.649,-27.4,38.391,39.553,37.831,3.871,5.949,42.189,9.409,51.896,24.222
4,TRATLTV128F92FC979,Stevie Ray Vaughan And Double Trouble,Cold Shot,-10.958,112.719,4,6,1,240.77016,42.5027436224,32.2994502551,-26.8771033163,-18.3139693878,-12.5887602041,-4.1112168367,-30.7265803571,-11.5309387755,12.6556670918,-6.0083278061,-0.4902372449,10.981315051,17.0662433029,1631.76085854,1096.06751283,1654.19629977,1161.38960392,728.862476978,292.27742971,420.080114578,307.243086161,300.197774723,268.582129252,186.507076624,44.96,74.878,-58.379,59.918,-15.659,24.274,-34.066,3.473,19.019,-22.131,6.345,24.606
4,TRAMPPQ128F92C2E36,Stevie Ray Vaughan And Double Trouble,Come On (Pt. III),-9.716,158.136,1,4,1,256.13016,45.8317261785,-15.7864984955,44.8069057172,0.5864764293,-16.8169598796,-5.1382487462,-6.0693089268,-1.0313139418,-5.7999277834,-0.6802477432,-0.4180120361,-0.5972477432,12.0846881487,1378.00353925,1091.91422637,760.394430396,1013.28399562,773.1295727,443.343909722,286.683133257,342.025883519,198.827445779,176.521253697,425.633116353,49.562,-16.42,84.179,-66.266,-30.099,26.264,28.253,5.164,2.05,-7.037,-12.193,16.586
4,TRAYTDZ128F93146E3,Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,-14.373,122.546,4,8,1,166.73914,38.9727145422,35.6456696589,-57.3562980251,-12.2197558348,-46.3351041293,-2.4072675045,-13.8856140036,-1.8430143627,0.8637324955,-2.3107019749,5.0791579892,18.2382657092,12.1338624445,1312.31072761,1845.45289878,1442.45577992,783.660345045,1152.39534259,327.655466348,420.854142793,283.139949345,307.629319286,302.322826345,267.916369617,46.684,-6.649,-27.4,38.391,39.553,37.831,3.871,5.949,42.189,9.409,51.896,24.222
4,TRBASHV128F92E5A7A,Stevie Ray Vaughan And Double Trouble,Ain't Gone 'N' Give Up On Love,-12.077,150.582,3,1,1,368.63955,39.7024976348,-23.8710539262,-24.2079139073,-11.8610832545,-32.2446244087,-11.9079432356,2.0447019868,-3.9234257332,15.5378448439,2.0515193945,-0.5868836329,10.0748495743,40.5895884279,4308.23510706,3279.05125979,1712.57737681,2049.36438753,969.028965478,596.196156836,371.766831376,521.985691931,237.955847241,311.867881571,371.100527515,46.42,28.257,17.3,-46.554,-50.392,31.58,-0.126,15.991,-1.492,-26.259,-19.344,23.176
4,TRBDWRY128F427991E,Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town),-17.293,113.447,1,6,0,551.91465,30.2039794904,-9.60145867,-101.63371908,-17.8380292107,-24.1150298322,-9.1629788689,-18.6616059664,-8.4429142324,13.0098825357,5.1220229957,-2.5108309509,5.128774394,51.2414191612,2473.29093623,4097.18646776,3244.89378888,1112.40422278,1810.28637463,1062.49561935,483.820916572,424.230176639,285.401874722,495.401299126,453.166563655,44.246,58.264,-23.314,130.992,10.561,96.245,-14.62,10.248,7.195,32.47,100.044,-7.876
4,TRBERUM128F148AC93,Egberto Gismonti,Baiao Malandro,-9.2,154.084,1,1,1,236.7473,43.7436671587,11.8092428044,-3.2263409594,19.9820073801,9.8374184502,-13.473499631,8.4059490775,-14.6516243542,3.8541158672,-8.8503601476,11.039999262,9.3589557196,12.8275378959,2088.1469255,1364.14657551,1170.41424965,719.725855488,966.016076367,531.073430552,895.629434181,408.023768436,497.933070996,250.194139257,350.105034887,50.25,65.414,16.102,52.418,-6.439,13.801,-21.279,6.406,11.754,12.128,7.122,4.593
4,TRBDXOD128F422C47B,Egberto Gismonti,Carta De Amor,-29.106,0,3,0,1,1.2273,21.4844,-62.4476,-12.0328,-4.811,21.0984,16.4992,-6.6904,1.5798,-8.9054,9.9078,13.2608,-15.8512,118.37538144,17741.972203,512.00553856,194.05277,473.16358064,3277.89835456,743.36874184,165.29143256,663.42673624,704.91872696,590.34184136,65.02514376,29.88,-119.257,-26.391,-0.387,25.24,36.671,-35.388,2.259,40.697,-28.761,-1.056,-18.671
4,TRAVHTT128F14987BB,Charlie Haden,American Dreams,-24.22,141.229,4,7,1,292.17914,27.3094292035,-97.5198053097,-66.0851474926,-23.5566047198,14.5295855457,-33.0726415929,8.6934483776,-0.0897964602,4.6059675516,6.1465088496,-1.1293584071,-10.6159852507,34.3349681889,5208.95749129,2049.83481937,901.029103062,932.992646765,520.636769085,422.916364153,428.635063336,491.007490179,309.249113288,176.704017407,229.179569026,31.637,-124.821,-122.654,81.602,26.277,25.262,6.442,-37.52,-9.392,24.886,65.642,-0.624
4,TRAGBMD128F429AB9D,Charlie Haden & Chris Anderson,Alone Together,-28.346,115.007,4,2,0,412.21179,23.7687962598,-175.075030512,-82.130019685,-26.2196663386,10.9205265748,-18.9063375984,10.7413129921,25.1112037402,-29.3545403543,7.9157204724,-5.1877391732,-15.5525049213,24.7337717941,1080.28418646,4103.97776066,1384.47926575,499.875766867,1231.23339635,941.377085554,484.072223351,479.171014744,271.063658008,173.873809781,394.724932321,34.809,-179.085,26.087,-76.581,33.854,113.307,4.17,-19.094,3.291,-4.667,-1.033,-36.604
4,TRATUBW128F92F3866,James Taylor Quartet,Cleo's Mood,-2.775,58.135,4,1,1,188.94322,51.3550440415,34.2226930052,9.4747875648,2.9353510363,11.9388018135,-0.8809611399,-9.3651606218,6.3192746114,-2.0295647668,2.9422046632,0.922615285,9.1547318653,26.2021039722,2166.71516504,2603.76565303,1307.65621989,1174.74969888,919.778357509,388.741885492,455.217864114,175.686773207,313.226401313,327.560023864,200.025898144,55.434,62.059,61.675,-64.641,-13.452,40.295,5.911,50.104,8.819,-29.989,3.296,-24.594
4,TRBDYYN128F92F383F,James Taylor Quartet,Got To Give It Up,-5.121,84.186,1,7,1,198.3473,46.5560637019,29.7475,-26.9416826923,35.1529507212,7.8544807692,30.3581502404,-1.5129350962,10.5984314904,-8.8256502404,-14.7759206731,2.2792800481,15.2335853365,20.8444553962,1130.63823448,2716.14224907,1755.73069174,1025.96661689,2211.36451706,858.981917356,546.499481964,638.992228737,456.553290599,585.163558752,566.822100812,51.748,55.541,26.269,74.177,0.476,71.345,-9.065,26.579,4.74,-16.418,28.21,-13.082
